,saleDate,bedroomNum,bathroomNum,houseArea,parkingArea,floorNum,houseRank,coveredArea,basementArea,buildYear,repairedYear,longitude,latitude,salePrice
238,20150304,4,2.5,7.986164860332727,12600,1.0,8,1850,1090,1974,0,47.6294,-122.06200000000001,608367.1454035309
239,20140820,4,2.5,8.06777619577889,38119,2.0,9,3190,0,1988,0,47.6698,-122.044,731485.6065602315
240,20150310,3,3.5,7.222566018822171,1764,2.0,8,1180,190,2000,0,47.6511,-122.368,533468.9541756025
241,20150224,3,1.75,7.222566018822171,1990,3.0,9,1370,0,2014,0,47.6434,-122.324,666328.2913599369
242,20140506,4,1.75,7.313220387090301,11600,1.0,7,1000,500,1955,0,47.7373,-122.241,335852.4650363556
243,20140618,4,2.5,7.886081401775745,12672,1.0,8,1740,920,1960,0,47.3334,-122.323,342969.02611769846
244,20150420,3,2.5,7.539027055823995,3054,2.0,8,1880,0,1988,0,47.6091,-122.147,566548.8323262264
245,20150126,4,3.5,8.009695357742922,6202,2.0,9,3010,0,2005,0,47.5533,-121.993,745170.2130614567
246,20150407,3,1.0,7.02108396428914,7320,1.0,7,1120,0,1954,0,47.5103,-122.382,412314.407721353
247,20150325,4,2.0,7.3395376954076745,3740,1.0,7,770,770,1946,0,47.6886,-122.375,476576.28266078205
248,20140909,4,1.0,7.272398392570047,8320,1.5,7,1440,0,1946,0,47.7529,-122.318,322869.8737009436
249,20140609,4,3.0,8.055157731819678,7778,2.0,9,3150,0,2000,0,47.5972,-122.01799999999999,772780.8574659857
250,20140924,3,2.5,7.723120092266331,9577,2.0,8,1700,560,1925,2004,47.6928,-122.399,738928.8192271704
251,20140811,4,2.75,8.128585200374497,6298,2.0,9,3390,0,2011,0,47.5906,-122.06200000000001,835589.0119866958
252,20140723,3,2.0,7.258412150595307,1369,2.5,9,1340,80,2007,0,47.6472,-122.35700000000001,570913.9494349612
253,20150318,4,2.5,8.160518247477505,11306,2.0,9,3500,0,2005,0,47.5428,-121.861,719176.734038
254,20150121,3,3.25,8.301521654940728,6300,2.0,10,3630,400,2006,0,47.6664,-122.27600000000001,1518945.1274866625
255,20150401,2,1.75,7.122866658599083,4120,1.0,7,890,350,1906,0,47.6689,-122.314,549464.3035784763
256,20140904,2,1.0,6.672032945461067,6426,1.0,6,790,0,1944,0,47.4933,-122.245,172796.81978244527
257,20140623,2,1.0,6.984716320118266,3500,1.0,7,1080,0,1924,0,47.6667,-122.35600000000001,519064.09067569376
258,20140805,6,2.75,8.1886891244442,9675,1.0,9,1940,1660,1977,0,47.5726,-122.213,1016954.7402264477
259,20141110,3,1.0,7.098375638590786,3720,2.0,8,1210,0,1930,0,47.6317,-122.301,597136.227325083
260,20150409,4,3.0,7.820037989458753,5706,2.0,9,2490,0,2005,0,47.3509,-122.165,395133.9249285708
261,20141107,3,1.75,7.528331766707247,48076,1.5,8,1860,0,1929,0,47.5051,-122.461,542790.2762729324
262,20141027,3,2.0,7.595889917718538,203861,1.0,7,1990,0,1949,0,47.2507,-122.039,410439.9724755315
263,20141223,4,2.5,8.183118079394745,97574,2.0,9,3580,0,2004,0,47.3901,-122.071,646825.2379385115
264,20150504,4,1.5,7.659171367666058,5000,2.0,8,2120,0,1900,0,47.6024,-122.296,743050.6436876222
265,20141030,2,1.0,6.975413927455952,2754,1.0,7,830,240,1924,0,47.6755,-122.331,425803.76510356716
266,20150323,2,1.0,7.038783541388542,10152,1.0,6,760,380,1942,0,47.7369,-122.321,275065.6365242554
267,20140917,2,2.5,7.8119734296220225,8840,2.0,8,1780,690,2001,0,47.5693,-122.301,618172.8022335725
268,20150115,3,1.75,7.495541943884256,5816,1.0,7,900,900,1947,0,47.6529,-122.40700000000001,524534.4216996465
269,20150508,3,3.0,7.326465613840322,7500,1.0,7,1180,340,1967,0,47.7276,-122.181,415924.75416444574
270,20140711,4,4.75,8.428361977709622,24085,2.5,10,3905,670,1926,0,47.6263,-122.28399999999999,2397491.560406869
271,20140606,3,2.5,7.8898337513942955,12187,2.0,8,2670,0,1986,0,47.6677,-122.15,696676.4924965225
272,20140626,3,2.5,7.590852123688581,13964,1.0,7,1980,0,1959,0,47.571000000000005,-122.227,670045.8206786312
273,20150416,3,1.5,7.489970898834801,4800,1.5,8,1790,0,1912,0,47.6332,-122.36200000000001,852320.9501720995
274,20140710,4,2.0,7.517520850603031,5419,1.0,7,920,920,1942,0,47.6483,-122.404,546420.9693759144
275,20150316,3,1.0,7.620705086838262,7936,1.0,8,1680,360,1940,0,47.7028,-122.385,626966.4129592687
276,20150413,0,0.0,6.738152494595957,4269,1.0,7,844,0,1913,0,47.2781,-122.25,156744.15659580234
277,20140618,3,2.0,7.61085279039525,5500,1.5,10,1790,230,1937,0,47.6388,-122.40899999999999,961317.6796526712
278,20140604,3,1.5,7.640123172695364,5244,1.0,7,1190,890,1959,0,47.7144,-122.29299999999999,374564.3966789792
279,20150415,3,1.5,7.426549072397305,8000,1.5,7,1680,0,2012,0,47.6923,-121.869,399242.984425841
280,20141030,5,3.25,7.7664168980196555,3873,2.0,8,1990,370,2006,0,47.5635,-122.29899999999999,493066.3616374053
281,20141106,2,1.75,7.5652752818989315,5570,1.0,8,1930,0,2005,0,47.7173,-122.03399999999999,519266.1921317174
282,20141017,3,1.75,7.333023014386481,8829,1.0,8,1530,0,1972,0,47.545,-122.171,442241.43823402596
283,20140709,2,2.25,7.736307096548285,9772,1.0,8,2290,0,2007,0,47.7199,-122.025,624061.2897566679
284,20140925,3,1.75,7.098375638590786,9635,1.0,7,1210,0,1987,0,47.7382,-121.98,307703.0833147371
285,20140828,2,1.0,6.907755278982137,4500,1.0,6,1000,0,1916,0,47.4896,-122.204,220978.45875032252
286,20141125,2,1.0,6.907755278982137,8212,1.0,7,1000,0,1947,0,47.7444,-122.34100000000001,290688.04828702373
287,20140609,3,2.5,7.723120092266331,4165,2.0,7,2260,0,2005,0,47.5922,-122.008,531094.1183608888
288,20150507,3,2.25,7.580699752224563,1985,2.0,7,1750,210,2003,0,47.5419,-122.289,371944.32496629073
289,20140924,4,2.25,8.064636475774222,6105,2.0,10,3180,0,1905,0,47.6255,-122.314,1460475.2815102234
290,20140807,3,2.5,7.293017679772782,1571,2.0,8,1180,290,2007,0,47.5722,-122.387,410824.56915538164
291,20150508,4,2.0,7.064759027791802,4000,1.0,7,1170,0,1955,0,47.5797,-122.305,482352.80071586947
292,20140502,4,2.5,7.570443252057374,10500,1.0,7,1140,800,1976,0,47.683,-122.11399999999999,445200.15400781436
293,20150323,5,2.0,7.506591780070841,5054,1.0,7,910,910,1970,0,47.5547,-122.29899999999999,335542.88601091254
294,20150121,3,1.75,7.24422751560335,7405,1.0,7,1400,0,1961,0,47.7569,-122.334,338281.1829188182
295,20141023,4,3.75,7.8399193600125825,20662,2.0,10,2540,0,1998,0,47.5882,-122.01,780678.0739795209
296,20141117,3,2.5,7.897296472595885,17461,2.0,10,2690,0,1997,0,47.653999999999996,-122.088,813598.7092411907
297,20140523,4,1.75,7.503289630675082,5000,1.0,7,944,870,1951,0,47.684,-122.281,503569.3346319407
298,20140813,5,2.5,7.450079569807499,10202,1.5,7,1720,0,1970,0,47.4572,-122.167,300912.1384909873
299,20141202,4,2.25,7.8632667240095735,28600,1.0,8,1810,790,1968,0,47.7757,-122.139,506786.9331175606
300,20140729,5,2.5,7.965545573129992,9000,1.0,8,1440,1440,1966,0,47.5456,-122.179,568308.1781015558
301,20140812,3,1.0,7.1308988302963465,9472,1.0,6,1250,0,1972,0,47.495,-122.154,253551.35155404502
302,20150317,2,1.0,6.551080335043404,5829,1.0,6,700,0,1945,0,47.6958,-122.35700000000001,345237.8080083455
303,20141209,4,2.75,7.8898337513942955,6780,2.0,8,1630,1040,1908,0,47.5131,-122.256,448226.15909645776
304,20141022,4,3.25,8.029432840581244,10375,2.0,10,2180,890,1962,2005,47.5862,-122.198,1417792.5261307377
305,20140615,5,3.0,7.795646536334594,8000,1.0,7,1370,1060,1957,0,47.603,-122.12,546461.3881652316
306,20141016,4,3.0,8.04237800517328,18843,2.0,9,3110,0,1995,0,47.4619,-122.154,589554.5277885273
307,20150409,3,2.5,7.637716432664798,39553,1.0,7,2075,0,2012,0,47.3601,-122.03200000000001,415954.2261094869
308,20140924,4,2.5,7.731930721948486,2432,2.0,8,1520,760,1921,0,47.6605,-122.355,676824.5906399308
309,20141218,3,1.75,7.299797366758161,9375,1.0,7,1480,0,1957,0,47.5076,-122.366,296566.58809048316
310,20140725,3,1.75,7.620705086838262,11294,1.0,7,1340,700,1952,0,47.5923,-122.197,632608.4072452931
311,20150430,3,1.0,6.897704943128636,7420,1.0,6,990,0,1960,0,47.2898,-122.221,182312.33338060632
312,20140610,5,2.25,7.585788821732034,15247,1.0,7,1450,520,1986,0,47.5669,-121.905,369299.31006633956
313,20150508,3,1.0,7.177782416195197,7125,1.0,7,1310,0,1978,0,47.3739,-122.148,230705.9372356602
314,20140723,5,2.75,7.200424892944957,11583,1.0,7,1190,150,1962,0,47.708999999999996,-122.214,374965.32767720165
315,20141216,3,1.75,7.222566018822171,14030,1.0,8,1370,0,1977,0,47.2969,-122.163,253509.91274736112
316,20140804,3,1.0,7.371489295214277,5400,1.0,8,1280,310,1948,0,47.5509,-122.26100000000001,424027.6618021889
317,20140620,4,2.5,8.019612794400267,6587,2.0,7,3040,0,2003,0,47.683,-122.039,640553.8239033613
318,20140724,3,1.0,7.170119543449628,14000,1.0,7,1300,0,1958,0,47.4213,-122.322,249689.88845680337
319,20141103,3,2.25,7.791522819150732,5304,1.5,7,1640,780,1947,0,47.6765,-122.285,646801.7307947237
320,20150108,5,4.0,8.672486075822272,11652,2.0,11,4410,1430,1988,0,47.5835,-122.20200000000001,2195439.8225585152
321,20150123,3,2.25,7.358830898342354,9500,1.0,7,1070,500,1977,0,47.6843,-122.185,468436.52912642475
322,20141104,3,2.0,7.346010209913293,8300,1.0,8,1550,0,1965,0,47.4654,-122.195,303201.1999132398
323,20140521,3,1.0,6.917705609835305,25000,1.0,6,1010,0,1966,0,47.6927,-121.90100000000001,242869.7783780108
324,20150424,4,1.5,7.61085279039525,8474,1.0,7,1010,1010,1962,0,47.4579,-122.17,280788.8142521475
325,20140718,4,2.75,7.975908360165538,10650,1.0,8,1780,1130,1975,0,47.6658,-122.18799999999999,697699.1387206983
326,20150304,4,3.5,7.969011781106478,5911,2.0,9,2370,520,2014,0,47.5754,-122.071,918718.5759286805
327,20141015,5,2.5,7.8709295967551425,8050,1.0,8,1520,1100,1975,0,47.6919,-122.115,583734.3411523014
328,20150422,4,3.0,7.817222785508166,5701,2.0,8,2483,0,2005,0,47.3623,-122.199,349199.7206206556
329,20150511,5,3.5,8.465899897028686,8234,2.0,10,3350,1400,2013,0,47.3574,-122.318,647197.2957022216
330,20141209,3,1.0,7.098375638590786,8000,1.0,6,1210,0,1954,0,47.4211,-122.314,203640.8598926654
331,20140803,4,1.0,7.215239978730097,5766,1.5,7,1360,0,1951,0,47.6827,-122.289,510474.8739149125
332,20141010,4,2.5,7.585788821732034,7098,2.0,7,1970,0,2007,0,47.3576,-122.05799999999999,311298.1490333631
333,20150116,4,2.5,7.882314918980268,9065,2.0,7,2650,0,2000,0,47.7258,-121.959,490259.4159075785
334,20140710,5,2.0,7.745002803515839,13430,1.5,8,2310,0,1966,0,47.6395,-122.20299999999999,885989.938846742
335,20140626,3,1.0,7.064759027791802,6700,1.0,8,1170,0,1957,0,47.7122,-122.29,379986.5009796671
336,20150512,3,2.5,7.426549072397305,4308,2.0,7,1680,0,2004,0,47.4802,-122.179,323325.1231331067
337,20150127,2,1.0,6.756932389247553,6000,1.0,6,860,0,1945,0,47.2109,-121.985,176168.88718307743
338,20140626,3,2.5,8.083328608786376,8016,2.0,8,2910,330,2004,0,47.5382,-121.87700000000001,565965.721031345
339,20140515,5,1.75,7.600902459542082,3750,2.0,7,2000,0,1921,0,47.6618,-122.355,666798.0414616442
340,20141226,3,1.75,7.3901814282264295,10000,1.5,6,1620,0,1918,0,47.5091,-122.262,260208.66018059474
341,20150114,3,1.0,7.365180126021013,8308,1.5,7,1580,0,1948,0,47.5075,-122.37899999999999,397070.8396935696
342,20140512,3,1.5,7.3901814282264295,6630,1.0,8,1280,340,1954,0,47.6948,-122.39399999999999,518718.09178841364
343,20150126,3,1.75,7.882314918980268,7378,1.0,7,1460,1190,1952,0,47.7525,-122.315,419567.63191576855
344,20140922,2,2.0,7.484368643286131,3810,1.5,7,980,800,1922,0,47.6474,-122.36200000000001,556073.6346973687
345,20140728,4,1.75,7.432483807917119,10854,1.0,7,1690,0,1977,0,47.5241,-122.199,361059.98595558933
346,20141028,5,2.5,7.635303886259415,4698,2.0,7,2070,0,1999,0,47.3539,-122.024,312538.7846151836
347,20140919,4,2.0,7.272398392570047,7641,1.0,5,1440,0,1943,0,47.508,-122.18299999999999,244832.87066859202
348,20141113,2,1.0,7.365180126021013,2199,2.0,8,1580,0,1921,1995,47.6541,-122.329,651768.8425301265
349,20140826,2,1.0,7.265429723253953,13300,1.5,6,1230,200,1921,0,47.6996,-122.20299999999999,432792.05421886465
350,20150128,4,2.5,7.659171367666058,6754,2.0,7,2120,0,1998,0,47.3629,-122.184,286357.65148669295
351,20140616,3,2.5,7.2078598714324755,1186,2.0,8,1120,230,2007,0,47.6786,-122.375,467984.0410357139
352,20150323,4,1.5,7.600902459542082,6778,1.0,7,1170,830,1962,0,47.3708,-122.311,248985.16917480368
353,20150320,5,3.25,8.03268487596762,13394,1.0,9,2230,850,1968,0,47.6651,-122.19,1037206.0218887969
354,20140527,3,1.0,7.3777589082278725,5952,1.0,7,1150,450,1964,0,47.5292,-122.36200000000001,303152.4175998241
355,20150316,4,1.75,7.24422751560335,6650,1.5,6,1400,0,1942,0,47.4888,-122.33200000000001,243576.40071200067
356,20140924,4,2.5,7.862497197230545,5553,2.0,9,2598,0,2014,0,47.3412,-122.178,408441.52298158174
357,20150209,3,2.25,7.333023014386481,7906,1.0,7,1150,380,1980,0,47.4418,-122.13600000000001,268977.4963278012
358,20141028,5,2.5,7.908387159290043,8120,1.0,7,1360,1360,1970,0,47.556999999999995,-122.30799999999999,415487.40846137854
359,20140522,2,1.0,6.380122536899765,10945,1.5,5,590,0,1983,0,47.3364,-122.03299999999999,157984.42339676217
360,20140516,4,2.5,7.6544432264701125,3750,2.0,8,2110,0,2000,0,47.6789,-122.363,646070.6953228586
361,20140702,3,4.5,8.25582842728183,62726,2.0,10,3120,730,2013,0,47.6735,-122.05799999999999,1054899.1106917423
362,20140825,3,1.0,7.106606137727303,6000,1.0,7,1220,0,1968,0,47.3245,-122.209,199051.0203116964
363,20140730,3,1.0,6.946975992135418,10080,1.0,6,1040,0,1959,0,47.32899999999999,-122.34299999999999,176067.09312039483
364,20140828,4,1.5,7.265429723253953,8775,1.0,7,1030,400,1979,0,47.3034,-122.383,221057.72689656285
365,20141119,2,1.5,6.917705609835305,6000,1.0,7,1010,0,1923,0,47.498000000000005,-122.22200000000001,235642.6260401805
366,20140915,4,2.25,7.5652752818989315,8925,1.0,8,1930,0,1974,0,47.4501,-122.12799999999999,353027.3987865345
367,20141028,3,2.0,7.432483807917119,6790,1.0,7,1360,330,1979,0,47.2981,-122.38,224095.88508900983
368,20141017,3,1.75,7.313220387090301,19113,1.0,7,1500,0,1984,0,47.6976,-121.916,352586.2824074449
369,20150316,3,1.0,7.106606137727303,71191,1.0,6,1220,0,1952,0,47.3261,-122.353,279976.96814473893
370,20140709,3,2.75,7.944492163932159,5348,2.0,9,2820,0,2008,0,47.7073,-122.118,714173.0219689873
371,20141002,4,2.5,8.151909872940905,4160,2.0,9,2480,990,1927,0,47.63,-122.363,1167374.9016922596
372,20140618,4,2.5,7.979338895262328,7700,2.0,9,2920,0,2003,0,47.7351,-121.975,568927.2738273753
373,20140702,4,2.75,7.8709295967551425,6178,2.0,8,2620,0,2013,0,47.4823,-121.771,508789.7774479079
374,20150423,5,2.5,7.687080155783135,8240,1.0,8,1220,960,1977,0,47.3122,-122.191,262044.517320853
375,20150116,4,3.5,8.180320874773685,27699,2.0,11,3570,0,1990,0,47.7173,-122.098,983530.1766116816
376,20140617,3,2.0,7.22983877815125,7476,1.0,7,1380,0,1989,0,47.3336,-122.272,229534.57987660653
377,20140513,3,1.5,7.122866658599083,7735,1.0,7,1240,0,1957,0,47.601000000000006,-122.12200000000001,439997.76327097026
378,20140729,4,2.5,8.080237416216702,21781,2.0,9,3230,0,1993,0,47.6318,-122.01,738315.0297120141
379,20140723,5,2.75,8.009695357742922,5398,2.0,9,3010,0,2014,0,47.6067,-122.053,789412.7354725773
380,20150414,3,1.0,7.286191714702382,8227,1.0,6,880,580,1948,0,47.7009,-122.301,375299.8559733878
381,20150408,3,2.75,7.6638772587034705,1400,2.0,9,1080,1050,2010,0,47.5661,-122.29,603806.2987087477
382,20140815,3,2.75,7.982757702011113,218235,2.0,8,2930,0,1990,0,47.5481,-121.88600000000001,624503.439575981
383,20140626,2,1.75,7.237059026124737,4482,1.0,8,1390,0,1980,0,47.3785,-122.32,243420.27321768747
384,20150403,4,2.5,7.832014180505469,9604,2.0,9,2520,0,1990,0,47.3893,-122.21600000000001,411788.7246978119
385,20140616,4,2.5,7.992944547318106,5054,2.0,9,2960,0,2006,0,47.3601,-122.035,444871.20747161354
386,20150324,5,3.25,8.283999304248526,6352,2.0,10,3960,0,2014,0,47.5806,-122.055,1055526.454378079
387,20140925,4,2.25,7.6638772587034705,8499,1.0,7,1600,530,1975,0,47.3657,-122.21,257785.23506780976
388,20150225,4,2.5,7.757906208351747,19850,2.0,9,2340,0,1993,0,47.7672,-122.306,556141.259720905
389,20150324,3,2.5,7.575584651557793,18533,2.0,8,1950,0,1988,0,47.5647,-121.90299999999999,476456.2809246517
390,20141007,5,1.5,7.570443252057374,10202,1.5,7,1940,0,1940,0,47.7213,-122.31,421629.85132249317
391,20150312,3,1.0,6.946975992135418,9750,1.0,7,1040,0,1959,0,47.4553,-122.274,222974.97293781326
392,20140613,5,2.75,8.107720061910534,23760,2.0,8,2190,1130,1975,0,47.7498,-122.146,574366.5816693385
393,20150401,3,1.0,6.966024187106113,7473,1.0,7,1060,0,1959,0,47.3699,-122.309,209107.41012957948
394,20150326,4,1.75,7.554858521040676,8250,1.0,7,1910,0,1959,0,47.6131,-122.12299999999999,548321.4820986907
395,20141022,2,0.75,6.633318433280377,33801,1.0,4,760,0,1931,0,47.4703,-122.07600000000001,217192.14531848923
396,20140916,4,1.5,7.1929342212158,5750,1.5,7,1330,0,1915,0,47.5681,-122.384,486678.90908026404
397,20150417,3,1.5,7.286191714702382,13503,1.0,6,1460,0,1977,0,47.3119,-122.015,230555.783192454
398,20141014,2,2.25,7.8119734296220225,7658,1.0,8,1480,990,1954,0,47.653,-122.416,745215.3832462638
399,20140707,3,2.5,7.595889917718538,12793,2.0,8,1990,0,1993,0,47.7347,-122.226,481651.8420939934
400,20150513,3,2.25,7.828038032125829,9900,1.0,8,1610,900,1978,0,47.2988,-122.374,299081.0222008819
401,20141204,3,1.0,6.984716320118266,4930,1.0,6,1080,0,1950,0,47.5209,-122.374,274521.7893951534
402,20140508,6,3.0,8.163371316459912,5760,2.5,10,3510,0,1906,0,47.6263,-122.31200000000001,1473932.8963134682
403,20150416,3,2.0,7.517520850603031,3075,1.0,7,920,920,1928,0,47.6894,-122.35,552726.6412036417
404,20150312,3,1.75,7.177782416195197,7314,1.0,6,1310,0,1960,0,47.2888,-122.221,205172.35485118782
405,20140829,3,1.0,7.05617528410041,4360,1.0,8,1160,0,1929,0,47.6718,-122.291,550986.1543141098
406,20140728,5,3.5,8.476371196895983,14984,2.0,11,3480,1320,1998,0,47.5543,-122.148,1338047.0492623693
407,20141013,4,4.0,8.09559870137819,8448,2.0,10,3280,0,2007,0,47.5818,-121.973,823018.6456440935
408,20141010,3,1.0,6.984716320118266,16000,1.0,6,1080,0,1952,0,47.2873,-122.251,180126.31109396915
409,20150318,3,2.5,7.371489295214277,9736,2.0,7,1590,0,1985,0,47.33,-122.27799999999999,250271.94856308337
410,20150417,4,3.5,8.039157390473237,15842,2.0,8,2400,700,1996,0,47.7466,-122.242,624565.9446356929
411,20140623,6,2.75,7.886081401775745,8400,1.0,8,1550,1110,1962,0,47.549,-122.17299999999999,618910.996459895
412,20141118,4,2.25,7.313220387090301,5393,2.0,7,1500,0,1999,0,47.3378,-122.26299999999999,235573.30603416057
413,20141224,3,2.0,7.383989457978509,13309,1.0,7,1610,0,1967,0,47.3398,-122.133,253817.35547159705
414,20140820,3,1.0,7.200424892944957,7000,1.0,7,1340,0,1978,0,47.3742,-122.149,221198.0750761723
415,20150504,3,1.5,7.4673710669175595,5400,1.0,7,1050,700,1952,0,47.6799,-122.279,616659.184721368
416,20140508,5,2.25,7.799753318287247,20828,1.5,8,2440,0,1975,0,47.3762,-122.15799999999999,373836.2512624685
417,20140916,2,2.0,7.31986492980897,3961,1.0,8,1510,0,2010,0,47.708999999999996,-122.01799999999999,469550.51625914074
418,20141118,3,1.5,7.237059026124737,12500,1.0,6,1390,0,1976,0,47.6496,-121.90799999999999,292552.46256203856
419,20140807,4,1.0,7.346010209913293,4750,1.5,7,1550,0,1919,0,47.6824,-122.389,584471.4730620193
420,20140716,3,1.75,7.575584651557793,19747,1.0,7,1150,800,1979,0,47.7685,-122.162,370888.67756071413
421,20150414,2,1.0,6.646390514847729,5185,1.0,7,770,0,1947,0,47.5459,-122.37899999999999,358088.280181768
422,20150325,3,1.0,6.779921907472252,10800,1.0,6,880,0,1942,0,47.4949,-122.338,197045.311042378
423,20140526,3,1.0,7.038783541388542,5000,1.0,7,1140,0,1960,0,47.5535,-122.36200000000001,314610.6374758765
424,20150313,3,1.75,7.501082124259871,10625,1.0,8,1370,440,1973,0,47.5322,-122.04899999999999,433698.2473613956
425,20150424,4,1.0,7.106606137727303,8500,1.5,6,1220,0,1916,0,47.4792,-122.277,229100.5678908714
426,20141104,4,2.0,7.874739125171811,9663,1.0,8,1330,1300,1956,0,47.4841,-122.19,380158.5755421179
427,20140903,4,1.0,7.258412150595307,6000,1.5,7,1420,0,1950,0,47.6844,-122.302,484416.84338601027
428,20140825,4,2.5,7.8632667240095735,11280,1.5,7,1570,1030,1961,0,47.336000000000006,-122.304,260839.422912832
429,20141103,5,2.25,8.077136638538454,9603,2.0,8,3220,0,1972,0,47.6474,-122.11,705606.2862764347
430,20150105,2,1.0,6.866933284461882,8236,1.0,6,960,0,1948,0,47.4698,-122.166,206293.11942831412
431,20141010,4,1.75,7.506591780070841,6600,1.0,7,1820,0,1960,0,47.606,-122.135,503296.45263771847
432,20150413,4,2.5,7.635303886259415,4270,2.0,8,2070,0,2010,0,47.773,-122.265,509079.35214331525
433,20140710,2,2.0,7.982757702011113,14057,1.0,8,1680,1250,1980,0,47.4025,-122.463,476252.8922715239
434,20150223,3,2.0,7.081708586105575,6445,1.0,7,1190,0,1996,0,47.5057,-122.17200000000001,278930.9674745498
435,20141203,3,1.75,7.326465613840322,5500,1.5,7,1520,0,1936,0,47.5839,-122.383,553341.8815153533
436,20140908,3,2.25,7.835974581721566,45234,2.0,9,2530,0,1985,0,47.7221,-122.12,677636.9325559501
437,20141002,2,1.0,6.897704943128636,8760,1.0,7,990,0,1977,0,47.3302,-122.305,189678.38709216323
